year,ticket,date,title,msg,status
2020,363,2020-06-09,,Hi Mike! No desire?  taking cialis and cokecialis 5mg street pr,closed
2020,362,2020-06-09,,"NordVPN vs ExpressVPN: <a href=""https://offerknow.com#"">nordvpn",closed
2020,360,2020-06-09,,http://service-vorwerk.ru/index.php?productID=97615  htt,closed
2020,361,2020-06-09,,etisalat uae,closed
2020,370,2020-06-10,,"Guys just made a site for me, look at the link:   <a href=http",closed
2020,373,2020-06-10,,He gastado dinero en abogados y el Sistema se ha blindado.  Ya,openned
2020,372,2020-06-10,Asesoria sobre procesos de investigacion seguidos por la FGR,Expendientes de casos durmiendo el sueño eterno  ante la FGR.,openned
2020,373,2020-06-10,,Expendientes de casos durmiendo el sueño eterno  ante la FGR.,openned
2020,373,2020-06-10,,He gastado dinero en abogados y el Sistema se ha blindado.  Ya,openned
2020,368,2020-06-10,,If you're an <a href=https://www.jackpotbetonline.com/><b>onlin,closed
2020,369,2020-06-10,,Доброго здоровьечка! команда SEO для раскрутки и продвижения ин,closed
2020,371,2020-06-10,,"<a href=""http://frjeuxdecasino.com/"">casino partouche</a>",closed
2020,375,2020-06-11,,Online Slots Reviews.Read the best <a href=https://www.jackpotb,closed
2020,376,2020-06-11,,<a href=https://extraint.ru/catalog/stul_luisa_832>Кресло Cab l,closed
2020,379,2020-06-11,,"Mi denuncia es sobre el alcalde de Ilopango Adan Perdomo, quien",closed
2020,378,2020-06-11,Denuncia por la falta de servicio de recoleccion de basura en la Alcaldia de Ilopango y falta de informacion con la entrega de canasta solidaria,"Mi denuncia es sobre el alcalde de Ilopango Adan Perdomo, quien",openned
2020,377,2020-06-11,,"<a href=https://funale.ru/>Люстры, светильники, освещение — куп",closed
2020,380,2020-06-11,,casino usa players accepted  bet365 live casino <a href=https:,closed
2020,374,2020-06-11,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,372,2020-06-11,Asesoria sobre procesos de investigacion seguidos por la FGR,"Buenos dias, un gusto poder ayudarle, en este caso, lo que pode",openned
2020,383,2020-06-12,Asesoria sobre peticion de constancia de permanencia en Centro de Contencion,"Buenos, dias en este caso el puede solicitar por medio de la Le",openned
2020,384,2020-06-12,,We will give you all information about how to download the <a h,closed
2020,383,2020-06-12,Asesoria sobre peticion de constancia de permanencia en Centro de Contencion,Aca esta el link https://alac.funde.org/notes/5e8cd55cd66fb6729,openned
2020,383,2020-06-12,Asesoria sobre peticion de constancia de permanencia en Centro de Contencion,Buenas noches. Quisiera saber cómo puede hacer una persona que,openned
2020,382,2020-06-12,,"ничего особенного  _________________  <a href=""https://listsm",closed
2020,381,2020-06-12,,Get news of the latest releases for the best online casino slot,closed
2020,385,2020-06-12,,клиника хфе отзывы    <a href=https://www.forumvolosy.com/met,closed
2020,386,2020-06-12,,<a href=https://www.jackpotbetonline.com/casino-plex/><b>Casino,closed
2020,378,2020-06-12,Denuncia por la falta de servicio de recoleccion de basura en la Alcaldia de Ilopango y falta de informacion con la entrega de canasta solidaria,"Buenos dias, un gusto poder ayudarle, en este caso como ALAC, l",openned
2020,378,2020-06-12,Denuncia por la falta de servicio de recoleccion de basura en la Alcaldia de Ilopango y falta de informacion con la entrega de canasta solidaria,[Expediente de solicitud](https://alac.funde.org/requests/5ee3d,openned
2020,387,2020-06-13,Denuncia generalizda a asamblea legislativa por actuar bajo intereses personales,denuncio ala asamblea legislativa por exponer nuestras vidas al,openned
2020,388,2020-06-13,,Wanna casual sex? My pussy is at your disposal! Find my p,closed
2020,396,2020-06-14,,"Собственный частный дом — это место, куда неизменно хочется во",closed
2020,389,2020-06-14,,"<a href=https://sviloguzov.ru/kso-366-vpn-rv-rvz>Ктп 25ква,К",closed
2020,390,2020-06-14,,https://www.youtube.com/watch?v=nA_P1yhMt7A,closed
2020,391,2020-06-14,,Федеральный закон N 127-ФЗ О несостоятельности.Выиграем дело бе,closed
2020,392,2020-06-14,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,393,2020-06-14,,"<a href=""https://youtu.be/BCk8H3FjRlo"">Большой зверь</a>   раз",closed
2020,397,2020-06-14,Denuncia por irregularidades en la ENA,"En Escuela Nacional de Agricultura Roberto Quiñónez (ENA), se s",openned
2020,400,2020-06-14,,<a href=https://teleg.link/diplex_bot?start=374130966><img src=,closed
2020,399,2020-06-14,,Доброго времени суток дамы и господа<a href=https://drive.googl,closed
2020,394,2020-06-14,,Купить вольер для собаки    <a href=https://stroyderevo-91.ru,closed
2020,398,2020-06-14,,<b>  Уникальный курс по заработку от проверенного автора.</b>,closed
2020,395,2020-06-14,,<a href=https://s-pravo.ru/kak-napisat-zayavlenie-ob-ugroze-zhi,closed
2020,403,2020-06-15,,Привет.  Мое имя Алла.  Познакомлюсь с другом для встречи. Пр,closed
2020,402,2020-06-15,,There are many <a href=https://www.jackpotbetonline.com/><b>onl,closed
2020,401,2020-06-15,,Acheter Du Cytotec  https://agenericcialise.com/ - Generic Cial,closed
2020,397,2020-06-15,Denuncia por irregularidades en la ENA,"Buenas tardes un gusto poder ayudarle, en este caso verifico qu",openned
2020,387,2020-06-15,Denuncia generalizda a asamblea legislativa por actuar bajo intereses personales,"Buenos dias, muchas gracias por la confianza como ALAC, estamos",openned
2020,404,2020-06-16,,"Супер давно искал  _________________  <a href=""https://online",closed
2020,409,2020-06-16,Asesoria sobre reclamo de seguro,"Usuaria se comunica con ALAC San Salvador, para comentar el sig",openned
2020,408,2020-06-16,,Антипригарная жидкость    <a href=http://sebrohim.ru/>Антипри,closed
2020,407,2020-06-16,,"Guys just made a web-page for me, look at the link:   <a href=",closed
2020,406,2020-06-16,,"Guys just made a site for me, look at the link:   <a href=http",closed
2020,405,2020-06-16,,"Guys just made a web-site for me, look at the link:   <a href=",closed
2020,409,2020-06-17,Asesoria sobre reclamo de seguro,Se le manifesto a la usuaria que en este caso por haber agotado,openned
2020,411,2020-06-17,,Покупайте растения у нас https://agro-vista.ru/  т. 8(495) 103,closed
2020,413,2020-06-17,,"<a href=https://funale.ru/>Люстры</a>, светильники, освещение —",closed
2020,414,2020-06-17,,<a href=https://idwork.info/videos/bRWQ-kTFCz4-bug-skin-apa-lag,closed
2020,412,2020-06-17,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,410,2020-06-17,,Внимание: Мошенники!!!      http://textnet.ru - сайт мошенни,closed
2020,415,2020-06-18,,Australias universities are failing to protest free speech. At,closed
2020,416,2020-06-18,,Наша компания выполняет услуги по восстановлению и очистки водо,closed
2020,417,2020-06-18,,The king casino : the best online casino site with an option fo,closed
2020,419,2020-06-18,,Usa deliveryOnline cialis 30 tablet orjinal miazor cialis  Onl,closed
2020,420,2020-06-18,,Be the <a href=https://atknows.com#>the best penis enlargement<,closed
2020,418,2020-06-18,,"fut coins free, <a href=https://marketplace.visualstudio.com/pu",closed
2020,422,2020-06-19,,"<a href=""https://ad.admitad.com/g/v4zzwyggdebfe6c0918b9ef28a325",closed
2020,426,2020-06-19,,"It is very nice to read your site, thank you very much for your",closed
2020,425,2020-06-19,Solicitud de informacion sobre prestamo del BID para la reconstruccion de hospitales en el periodo de Sanchez Ceren,[Expediente de solicitud MINSAL](https://alac.funde.org/request,openned
2020,425,2020-06-19,Solicitud de informacion sobre prestamo del BID para la reconstruccion de hospitales en el periodo de Sanchez Ceren,"Se enviaron dos solicitudes, una dirigida a la Asamblea Legisla",openned
2020,425,2020-06-19,Solicitud de informacion sobre prestamo del BID para la reconstruccion de hospitales en el periodo de Sanchez Ceren,"Buenos dias, un gusto poder ayudarte con tu solicitud, haremos",openned
2020,425,2020-06-19,Solicitud de informacion sobre prestamo del BID para la reconstruccion de hospitales en el periodo de Sanchez Ceren,"Buenos días,  Quiero solicitar información sobre el detalle de",openned
2020,424,2020-06-19,,"Круто, давно искал  _________________  <a href=""https://rucas",closed
2020,421,2020-06-19,,ATURCANHEREANDWHERE111291  quiqly delivery  Lexapro in USA  ov,closed
2020,423,2020-06-19,,"<div class=""boardReadBody"">  RU-486, the first trade name for",closed
2020,428,2020-06-20,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,427,2020-06-20,,https://bjdkgfsfhidhgvudbfjeguehfwhsfug.com  Mkfdkfjwsldjeifgh,closed
2020,430,2020-06-20,,herbalism levels  <a href= http://www.tigershockey.de/plaquenil,closed
2020,429,2020-06-20,,Wa opposition says report shows abuse of mental health workers,closed
2020,431,2020-06-20,,"Driver caught travelling at 200 kph in heavy rains, says man wh",closed
2020,438,2020-06-21,,"эрекция полового члена  (от латинского  erigo, erectum - подни",closed
2020,437,2020-06-21,,<b><a href=https://xn-----6kccaakpja7ahr6ae4ddkifc2hqe.xn--p1ai,closed
2020,439,2020-06-21,,Be the <a href=https://atknows.com#>do penis enlargement pumps,closed
2020,436,2020-06-21,,seorussian.ru - Продвижение сайтов               http://do,closed
2020,435,2020-06-21,,"Круто, давно искал  _________________  <a href=""https://stavk",closed
2020,434,2020-06-21,,Как быстро вызвать месячные при задержке в домашних условиях,closed
2020,433,2020-06-21,,wild meets dating app david thornton dating hook up today openi,closed
2020,432,2020-06-21,,"It is very nice to read your site, thank you very much for your",closed
2020,444,2020-06-22,,Usa deliveryOnline cialis wikipedia italianoda li je cialis opa,closed
2020,450,2020-06-22,,Добрый день.  Мой ник Ангелина.  Познакомлюсь с парнем для ту,closed
2020,447,2020-06-22,Solicitud de informacion sobre el estado actual de pago de becas en la Alcaldia Municipal de Santa Ana,Se le manifesto que con mucho gusto le podemos ayudar en su sol,openned
2020,447,2020-06-22,Solicitud de informacion sobre el estado actual de pago de becas en la Alcaldia Municipal de Santa Ana,"Usuaria se comunico con nosotros via telefonica, para manifesta",openned
2020,446,2020-06-22,Peticion para solicitar expediente medico de persona que estuvo en cuarentena en Centro de Contencion,"Usuario nos pide si podemos ayudarle a realizar la peticion, y",openned
2020,446,2020-06-22,Peticion para solicitar expediente medico de persona que estuvo en cuarentena en Centro de Contencion,Se le manifesto al usuario que puede solicitar su expediente po,openned
2020,446,2020-06-22,Peticion para solicitar expediente medico de persona que estuvo en cuarentena en Centro de Contencion,Usuario se comunico via telefonica el dia 19 de Junio en horas,openned
2020,445,2020-06-22,Asesoria sobre solicitud de constancia de cuarentena,Usuario se comunico via telefonica el dia 19 de Junio en horas,openned
2020,443,2020-06-22,,Wymagana  pożyczka z banku lub instytucji pozabankowej przydat,closed
2020,442,2020-06-22,,тестомес бу    <a href=http://testomesi.ru/catalog/testomesy/,closed
2020,448,2020-06-22,,"Interview mahela jayawardene,  jyadai ke hae,  ah se aak naam,",closed
2020,440,2020-06-22,,"In reply to you Jack, yes you're right. They have sustainable f",closed
2020,441,2020-06-22,,"buy viagra internet <a href=""https://judproducts.com/"">can i bu",closed
2020,449,2020-06-22,"Asesoria sobre falta de contratos individuales de trabajo a personal de sindicato, en institucion publica","Buenas tardes! Trabajo en una institución pública, soy parte d",openned
2020,454,2020-06-23,,<a href=https://www.lukland.ru/catalog/hatches/metalhatches/cyl,closed
2020,455,2020-06-23,,Our Drug Prices are 70% less than your local pharmacy    Our,closed
2020,456,2020-06-23,,Francois fillon wins french conservative presidential primary,closed
